session_id,label,ts,source,scenario_id,attack_subtype,label_method,environment,packet_rate,unique_dst_ports,dst_port_entropy,mean_inter_arrival,std_inter_arrival,unique_src_ips,src_ip_entropy
ddos_multi_04__ddos_spoofed_6,1,1789389629.2235212,real,ddos_multi_04,spoofed_flood,generator_ground_truth,docker_multihost,332,1,-0.0,0.0034,0.0001,332,8.375
ddos_multi_04__ddos_spoofed_6,1,1789389629.3635213,real,ddos_multi_04,spoofed_flood,generator_ground_truth,docker_multihost,374,1,-0.0,0.0034,0.0001,374,8.5469
ddos_multi_04__ddos_spoofed_6,1,1789389629.5035214,real,ddos_multi_04,spoofed_flood,generator_ground_truth,docker_multihost,415,1,-0.0,0.0034,0.0001,415,8.697
ddos_multi_04__ddos_spoofed_6,1,1789389629.6435215,real,ddos_multi_04,spoofed_flood,generator_ground_truth,docker_multihost,457,1,-0.0,0.0034,0.0001,457,8.8361
ddos_multi_04__ddos_spoofed_6,1,1789389629.7835217,real,ddos_multi_04,spoofed_flood,generator_ground_truth,docker_multihost,498,1,-0.0,0.0034,0.0,498,8.96
ddos_multi_04__ddos_spoofed_6,1,1789389629.9235218,real,ddos_multi_04,spoofed_flood,generator_ground_truth,docker_multihost,538,1,-0.0,0.0034,0.0002,538,9.0715
ddos_multi_04__ddos_spoofed_6,1,1789389630.0635219,real,ddos_multi_04,spoofed_flood,generator_ground_truth,docker_multihost,579,1,-0.0,0.0034,0.0002,579,9.1774
ddos_multi_04__ddos_spoofed_6,1,1789389630.203522,real,ddos_multi_04,spoofed_flood,generator_ground_truth,docker_multihost,620,1,-0.0,0.0034,0.0002,620,9.2761
ddos_multi_04__ddos_spoofed_6,1,1789389630.343522,real,ddos_multi_04,spoofed_flood,generator_ground_truth,docker_multihost,661,1,-0.0,0.0034,0.0002,661,9.3685
ddos_multi_04__ddos_spoofed_6,1,1789389630.4835222,real,ddos_multi_04,spoofed_flood,generator_ground_truth,docker_multihost,702,1,-0.0,0.0034,0.0001,702,9.4553
ddos_multi_04__ddos_spoofed_6,1,1789389630.6235223,real,ddos_multi_04,spoofed_flood,generator_ground_truth,docker_multihost,743,1,-0.0,0.0034,0.0001,743,9.5372
ddos_multi_04__ddos_spoofed_6,1,1789389630.7635224,real,ddos_multi_04,spoofed_flood,generator_ground_truth,docker_multihost,784,1,-0.0,0.0034,0.0001,784,9.6147
ddos_multi_04__ddos_spoofed_6,1,1789389630.9035225,real,ddos_multi_04,spoofed_flood,generator_ground_truth,docker_multihost,824,1,-0.0,0.0034,0.0002,824,9.6865
ddos_multi_04__ddos_spoofed_6,1,1789389631.0435226,real,ddos_multi_04,spoofed_flood,generator_ground_truth,docker_multihost,864,1,-0.0,0.0034,0.0002,864,9.7549
ddos_multi_04__ddos_spoofed_6,1,1789389631.1835227,real,ddos_multi_04,spoofed_flood,generator_ground_truth,docker_multihost,905,1,-0.0,0.0034,0.0002,905,9.8218
ddos_multi_04__ddos_spoofed_6,1,1789389631.3235228,real,ddos_multi_04,spoofed_flood,generator_ground_truth,docker_multihost,945,1,-0.0,0.0034,0.0002,945,9.8842
ddos_multi_04__ddos_spoofed_6,1,1789389631.463523,real,ddos_multi_04,spoofed_flood,generator_ground_truth,docker_multihost,986,1,-0.0,0.0034,0.0002,986,9.9454
ddos_multi_04__ddos_spoofed_6,1,1789389631.603523,real,ddos_multi_04,spoofed_flood,generator_ground_truth,docker_multihost,1028,1,-0.0,0.0034,0.0002,1028,10.0056
ddos_multi_04__ddos_spoofed_6,1,1789389631.7435231,real,ddos_multi_04,spoofed_flood,generator_ground_truth,docker_multihost,1068,1,-0.0,0.0034,0.0002,1068,10.0607
ddos_multi_04__ddos_spoofed_6,1,1789389631.8835232,real,ddos_multi_04,spoofed_flood,generator_ground_truth,docker_multihost,1110,1,-0.0,0.0034,0.0002,1110,10.1163
ddos_multi_04__ddos_spoofed_6,1,1789389632.0235233,real,ddos_multi_04,spoofed_flood,generator_ground_truth,docker_multihost,1151,1,-0.0,0.0034,0.0002,1151,10.1687
ddos_multi_04__ddos_spoofed_6,1,1789389632.1635234,real,ddos_multi_04,spoofed_flood,generator_ground_truth,docker_multihost,1193,1,-0.0,0.0034,0.0002,1193,10.2204
ddos_multi_04__ddos_spoofed_6,1,1789389632.3035235,real,ddos_multi_04,spoofed_flood,generator_ground_truth,docker_multihost,1234,1,-0.0,0.0034,0.0002,1234,10.2691
ddos_multi_04__ddos_spoofed_6,1,1789389632.4435236,real,ddos_multi_04,spoofed_flood,generator_ground_truth,docker_multihost,1275,1,-0.0,0.0034,0.0002,1275,10.3163
ddos_multi_04__ddos_spoofed_6,1,1789389632.5835238,real,ddos_multi_04,spoofed_flood,generator_ground_truth,docker_multihost,1315,1,-0.0,0.0034,0.0002,1315,10.3608
ddos_multi_04__ddos_spoofed_6,1,1789389632.7235239,real,ddos_multi_04,spoofed_flood,generator_ground_truth,docker_multihost,1356,1,-0.0,0.0034,0.0002,1356,10.4051
ddos_multi_04__ddos_spoofed_6,1,1789389632.863524,real,ddos_multi_04,spoofed_flood,generator_ground_truth,docker_multihost,1397,1,-0.0,0.0034,0.0002,1397,10.4481
ddos_multi_04__ddos_spoofed_6,1,1789389633.003524,real,ddos_multi_04,spoofed_flood,generator_ground_truth,docker_multihost,1439,1,-0.0,0.0034,0.0002,1439,10.4909
ddos_multi_04__ddos_spoofed_6,1,1789389633.1435242,real,ddos_multi_04,spoofed_flood,generator_ground_truth,docker_multihost,1480,1,-0.0,0.0034,0.0002,1480,10.5314
ddos_multi_04__ddos_spoofed_6,1,1789389633.2835243,real,ddos_multi_04,spoofed_flood,generator_ground_truth,docker_multihost,1522,1,-0.0,0.0034,0.0002,1522,10.5718
ddos_multi_04__ddos_spoofed_6,1,1789389633.4235244,real,ddos_multi_04,spoofed_flood,generator_ground_truth,docker_multihost,1564,1,-0.0,0.0034,0.0002,1564,10.611
ddos_multi_04__ddos_spoofed_6,1,1789389633.5635245,real,ddos_multi_04,spoofed_flood,generator_ground_truth,docker_multihost,1605,1,-0.0,0.0034,0.0002,1605,10.6484
ddos_multi_04__ddos_spoofed_6,1,1789389633.7035246,real,ddos_multi_04,spoofed_flood,generator_ground_truth,docker_multihost,1647,1,-0.0,0.0034,0.0002,1647,10.6856
ddos_multi_04__ddos_spoofed_6,1,1789389633.8435247,real,ddos_multi_04,spoofed_flood,generator_ground_truth,docker_multihost,1689,1,-0.0,0.0034,0.0002,1689,10.722
ddos_multi_04__ddos_spoofed_6,1,1789389633.9835248,real,ddos_multi_04,spoofed_flood,generator_ground_truth,docker_multihost,1731,1,-0.0,0.0034,0.0002,1731,10.7574
ddos_multi_04__ddos_spoofed_6,1,1789389634.123525,real,ddos_multi_04,spoofed_flood,generator_ground_truth,docker_multihost,1773,1,-0.0,0.0034,0.0002,1773,10.792
ddos_multi_04__ddos_spoofed_6,1,1789389634.263525,real,ddos_multi_04,spoofed_flood,generator_ground_truth,docker_multihost,1814,1,-0.0,0.0034,0.0002,1814,10.825
ddos_multi_04__ddos_spoofed_6,1,1789389634.403525,real,ddos_multi_04,spoofed_flood,generator_ground_truth,docker_multihost,1855,1,-0.0,0.0034,0.0002,1855,10.8572
ddos_multi_04__ddos_spoofed_6,1,1789389634.5435252,real,ddos_multi_04,spoofed_flood,generator_ground_truth,docker_multihost,1897,1,-0.0,0.0034,0.0002,1897,10.8895
ddos_multi_04__ddos_spoofed_6,1,1789389634.6835253,real,ddos_multi_04,spoofed_flood,generator_ground_truth,docker_multihost,1939,1,-0.0,0.0034,0.0002,1939,10.9211
ddos_multi_04__ddos_spoofed_6,1,1789389634.8235254,real,ddos_multi_04,spoofed_flood,generator_ground_truth,docker_multihost,1980,1,-0.0,0.0034,0.0002,1980,10.9513
ddos_multi_04__ddos_spoofed_6,1,1789389634.9635255,real,ddos_multi_04,spoofed_flood,generator_ground_truth,docker_multihost,2020,1,-0.0,0.0034,0.0002,2020,10.9801
ddos_multi_04__ddos_spoofed_6,1,1789389635.1035256,real,ddos_multi_04,spoofed_flood,generator_ground_truth,docker_multihost,2062,1,-0.0,0.0034,0.0001,2062,11.0098
ddos_multi_04__ddos_spoofed_6,1,1789389635.2435257,real,ddos_multi_04,spoofed_flood,generator_ground_truth,docker_multihost,2102,1,-0.0,0.0034,0.0002,2102,11.0375
ddos_multi_04__ddos_spoofed_6,1,1789389635.3835258,real,ddos_multi_04,spoofed_flood,generator_ground_truth,docker_multihost,2143,1,-0.0,0.0034,0.0002,2143,11.0654
ddos_multi_04__ddos_spoofed_6,1,1789389635.523526,real,ddos_multi_04,spoofed_flood,generator_ground_truth,docker_multihost,2182,1,-0.0,0.0034,0.0002,2182,11.0914
ddos_multi_04__ddos_spoofed_6,1,1789389635.663526,real,ddos_multi_04,spoofed_flood,generator_ground_truth,docker_multihost,2224,1,-0.0,0.0034,0.0002,2224,11.1189
ddos_multi_04__ddos_spoofed_6,1,1789389635.8035262,real,ddos_multi_04,spoofed_flood,generator_ground_truth,docker_multihost,2265,1,-0.0,0.0034,0.0002,2265,11.1453
ddos_multi_04__ddos_spoofed_6,1,1789389635.9435263,real,ddos_multi_04,spoofed_flood,generator_ground_truth,docker_multihost,2307,1,-0.0,0.0034,0.0002,2307,11.1718
ddos_multi_04__ddos_spoofed_6,1,1789389636.0835264,real,ddos_multi_04,spoofed_flood,generator_ground_truth,docker_multihost,2348,1,-0.0,0.0034,0.0002,2348,11.1972
ddos_multi_04__ddos_spoofed_6,1,1789389636.2235265,real,ddos_multi_04,spoofed_flood,generator_ground_truth,docker_multihost,2390,1,-0.0,0.0034,0.0002,2390,11.2228
ddos_multi_04__ddos_spoofed_6,1,1789389636.3635266,real,ddos_multi_04,spoofed_flood,generator_ground_truth,docker_multihost,2431,1,-0.0,0.0034,0.0002,2431,11.2473
ddos_multi_04__ddos_spoofed_6,1,1789389636.5035267,real,ddos_multi_04,spoofed_flood,generator_ground_truth,docker_multihost,2472,1,-0.0,0.0034,0.0002,2472,11.2715
ddos_multi_04__ddos_spoofed_6,1,1789389636.6435268,real,ddos_multi_04,spoofed_flood,generator_ground_truth,docker_multihost,2513,1,-0.0,0.0034,0.0002,2513,11.2952
ddos_multi_04__ddos_spoofed_6,1,1789389636.783527,real,ddos_multi_04,spoofed_flood,generator_ground_truth,docker_multihost,2554,1,-0.0,0.0034,0.0002,2554,11.3185
ddos_multi_04__ddos_spoofed_6,1,1789389636.923527,real,ddos_multi_04,spoofed_flood,generator_ground_truth,docker_multihost,2568,1,-0.0,0.0034,0.0002,2568,11.3264
ddos_multi_04__ddos_spoofed_6,1,1789389637.063527,real,ddos_multi_04,spoofed_flood,generator_ground_truth,docker_multihost,2568,1,-0.0,0.0034,0.0002,2568,11.3264
ddos_multi_04__ddos_spoofed_6,1,1789389637.2035272,real,ddos_multi_04,spoofed_flood,generator_ground_truth,docker_multihost,2568,1,-0.0,0.0034,0.0002,2568,11.3264
ddos_multi_04__ddos_spoofed_6,1,1789389637.3435273,real,ddos_multi_04,spoofed_flood,generator_ground_truth,docker_multihost,2568,1,-0.0,0.0034,0.0002,2568,11.3264
ddos_multi_04__benign_udpspoof_7,0,1789389639.1877673,real,ddos_multi_04,,generator_ground_truth,docker_multihost,1,1,-0.0,0.0,0.0,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389639.3277674,real,ddos_multi_04,,generator_ground_truth,docker_multihost,1,1,-0.0,0.0,0.0,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389639.4677675,real,ddos_multi_04,,generator_ground_truth,docker_multihost,1,1,-0.0,0.0,0.0,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389639.6077676,real,ddos_multi_04,,generator_ground_truth,docker_multihost,1,1,-0.0,0.0,0.0,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389639.7477677,real,ddos_multi_04,,generator_ground_truth,docker_multihost,1,1,-0.0,0.0,0.0,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389639.8877678,real,ddos_multi_04,,generator_ground_truth,docker_multihost,1,1,-0.0,0.0,0.0,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389640.027768,real,ddos_multi_04,,generator_ground_truth,docker_multihost,1,1,-0.0,0.0,0.0,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389640.167768,real,ddos_multi_04,,generator_ground_truth,docker_multihost,1,1,-0.0,0.0,0.0,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389640.307768,real,ddos_multi_04,,generator_ground_truth,docker_multihost,1,1,-0.0,0.0,0.0,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389640.4477682,real,ddos_multi_04,,generator_ground_truth,docker_multihost,1,1,-0.0,0.0,0.0,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389640.5877683,real,ddos_multi_04,,generator_ground_truth,docker_multihost,2,2,1.0,1.4165,0.0,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389640.7277684,real,ddos_multi_04,,generator_ground_truth,docker_multihost,2,2,1.0,1.4165,0.0,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389640.8677685,real,ddos_multi_04,,generator_ground_truth,docker_multihost,2,2,1.0,1.4165,0.0,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389641.0077686,real,ddos_multi_04,,generator_ground_truth,docker_multihost,2,2,1.0,1.4165,0.0,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389641.1477687,real,ddos_multi_04,,generator_ground_truth,docker_multihost,2,2,1.0,1.4165,0.0,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389641.2877688,real,ddos_multi_04,,generator_ground_truth,docker_multihost,2,2,1.0,1.4165,0.0,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389641.427769,real,ddos_multi_04,,generator_ground_truth,docker_multihost,2,2,1.0,1.4165,0.0,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389641.567769,real,ddos_multi_04,,generator_ground_truth,docker_multihost,2,2,1.0,1.4165,0.0,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389641.7077692,real,ddos_multi_04,,generator_ground_truth,docker_multihost,2,2,1.0,1.4165,0.0,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389641.8477693,real,ddos_multi_04,,generator_ground_truth,docker_multihost,2,2,1.0,1.4165,0.0,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389641.9877694,real,ddos_multi_04,,generator_ground_truth,docker_multihost,3,3,1.585,1.357,0.0595,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389642.1277695,real,ddos_multi_04,,generator_ground_truth,docker_multihost,3,3,1.585,1.357,0.0595,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389642.2677696,real,ddos_multi_04,,generator_ground_truth,docker_multihost,3,3,1.585,1.357,0.0595,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389642.4077697,real,ddos_multi_04,,generator_ground_truth,docker_multihost,3,3,1.585,1.357,0.0595,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389642.5477698,real,ddos_multi_04,,generator_ground_truth,docker_multihost,3,3,1.585,1.357,0.0595,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389642.68777,real,ddos_multi_04,,generator_ground_truth,docker_multihost,3,3,1.585,1.357,0.0595,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389642.82777,real,ddos_multi_04,,generator_ground_truth,docker_multihost,3,3,1.585,1.357,0.0595,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389642.96777,real,ddos_multi_04,,generator_ground_truth,docker_multihost,3,3,1.585,1.357,0.0595,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389643.1077702,real,ddos_multi_04,,generator_ground_truth,docker_multihost,3,3,1.585,1.357,0.0595,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389643.2477703,real,ddos_multi_04,,generator_ground_truth,docker_multihost,3,3,1.585,1.357,0.0595,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389643.3877704,real,ddos_multi_04,,generator_ground_truth,docker_multihost,4,3,1.5,1.3797,0.0582,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389643.5277705,real,ddos_multi_04,,generator_ground_truth,docker_multihost,4,3,1.5,1.3797,0.0582,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389643.6677706,real,ddos_multi_04,,generator_ground_truth,docker_multihost,4,3,1.5,1.3797,0.0582,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389643.8077707,real,ddos_multi_04,,generator_ground_truth,docker_multihost,4,3,1.5,1.3797,0.0582,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389643.9477708,real,ddos_multi_04,,generator_ground_truth,docker_multihost,4,3,1.5,1.3797,0.0582,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389644.087771,real,ddos_multi_04,,generator_ground_truth,docker_multihost,4,3,1.5,1.3797,0.0582,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389644.227771,real,ddos_multi_04,,generator_ground_truth,docker_multihost,4,3,1.5,1.3797,0.0582,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389644.3677711,real,ddos_multi_04,,generator_ground_truth,docker_multihost,4,3,1.5,1.3797,0.0582,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389644.5077713,real,ddos_multi_04,,generator_ground_truth,docker_multihost,4,3,1.5,1.3797,0.0582,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389644.6477714,real,ddos_multi_04,,generator_ground_truth,docker_multihost,4,3,1.5,1.3797,0.0582,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389644.7877715,real,ddos_multi_04,,generator_ground_truth,docker_multihost,5,3,1.5219,1.3983,0.0598,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389644.9277716,real,ddos_multi_04,,generator_ground_truth,docker_multihost,5,3,1.5219,1.3983,0.0598,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389645.0677717,real,ddos_multi_04,,generator_ground_truth,docker_multihost,5,3,1.5219,1.3983,0.0598,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389645.2077718,real,ddos_multi_04,,generator_ground_truth,docker_multihost,5,3,1.5219,1.3983,0.0598,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389645.347772,real,ddos_multi_04,,generator_ground_truth,docker_multihost,5,3,1.5219,1.3983,0.0598,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389645.487772,real,ddos_multi_04,,generator_ground_truth,docker_multihost,5,3,1.5219,1.3983,0.0598,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389645.627772,real,ddos_multi_04,,generator_ground_truth,docker_multihost,5,3,1.5219,1.3983,0.0598,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389645.7677722,real,ddos_multi_04,,generator_ground_truth,docker_multihost,5,3,1.5219,1.3983,0.0598,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389645.9077723,real,ddos_multi_04,,generator_ground_truth,docker_multihost,6,3,1.585,1.3486,0.1128,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389646.0477724,real,ddos_multi_04,,generator_ground_truth,docker_multihost,6,3,1.585,1.3486,0.1128,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389646.1877725,real,ddos_multi_04,,generator_ground_truth,docker_multihost,6,3,1.585,1.3486,0.1128,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389646.3277726,real,ddos_multi_04,,generator_ground_truth,docker_multihost,6,3,1.585,1.3486,0.1128,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389646.4677727,real,ddos_multi_04,,generator_ground_truth,docker_multihost,6,3,1.585,1.3486,0.1128,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389646.6077728,real,ddos_multi_04,,generator_ground_truth,docker_multihost,7,3,1.5567,1.2244,0.2962,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389646.747773,real,ddos_multi_04,,generator_ground_truth,docker_multihost,7,3,1.5567,1.2244,0.2962,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389646.887773,real,ddos_multi_04,,generator_ground_truth,docker_multihost,7,3,1.5567,1.2244,0.2962,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389647.0277731,real,ddos_multi_04,,generator_ground_truth,docker_multihost,7,3,1.5567,1.2244,0.2962,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389647.1677732,real,ddos_multi_04,,generator_ground_truth,docker_multihost,7,3,1.5567,1.2244,0.2962,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389647.3077734,real,ddos_multi_04,,generator_ground_truth,docker_multihost,7,3,1.5567,1.2244,0.2962,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389647.4477735,real,ddos_multi_04,,generator_ground_truth,docker_multihost,7,3,1.5567,1.2244,0.2962,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389647.5877736,real,ddos_multi_04,,generator_ground_truth,docker_multihost,7,3,1.5567,1.2244,0.2962,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389647.7277737,real,ddos_multi_04,,generator_ground_truth,docker_multihost,7,3,1.5567,1.2244,0.2962,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389647.8677738,real,ddos_multi_04,,generator_ground_truth,docker_multihost,7,3,1.5567,1.2244,0.2962,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389648.0077739,real,ddos_multi_04,,generator_ground_truth,docker_multihost,8,3,1.5613,1.2621,0.2894,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389648.147774,real,ddos_multi_04,,generator_ground_truth,docker_multihost,8,3,1.5613,1.2621,0.2894,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389648.287774,real,ddos_multi_04,,generator_ground_truth,docker_multihost,8,3,1.5613,1.2621,0.2894,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389648.4277742,real,ddos_multi_04,,generator_ground_truth,docker_multihost,8,3,1.5613,1.2621,0.2894,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389648.5677743,real,ddos_multi_04,,generator_ground_truth,docker_multihost,8,3,1.5613,1.2621,0.2894,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389648.7077744,real,ddos_multi_04,,generator_ground_truth,docker_multihost,8,3,1.5613,1.2621,0.2894,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389648.8477745,real,ddos_multi_04,,generator_ground_truth,docker_multihost,9,3,1.585,1.2043,0.3109,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389648.9877746,real,ddos_multi_04,,generator_ground_truth,docker_multihost,9,3,1.585,1.2043,0.3109,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389649.1277747,real,ddos_multi_04,,generator_ground_truth,docker_multihost,9,3,1.585,1.2043,0.3109,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389649.2677748,real,ddos_multi_04,,generator_ground_truth,docker_multihost,8,3,1.5613,1.174,0.3211,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389649.407775,real,ddos_multi_04,,generator_ground_truth,docker_multihost,8,3,1.5613,1.174,0.3211,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389649.547775,real,ddos_multi_04,,generator_ground_truth,docker_multihost,8,3,1.5613,1.174,0.3211,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389649.6877751,real,ddos_multi_04,,generator_ground_truth,docker_multihost,8,3,1.5613,1.174,0.3211,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389649.8277752,real,ddos_multi_04,,generator_ground_truth,docker_multihost,9,3,1.585,1.1538,0.3051,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389649.9677753,real,ddos_multi_04,,generator_ground_truth,docker_multihost,9,3,1.585,1.1538,0.3051,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389650.1077754,real,ddos_multi_04,,generator_ground_truth,docker_multihost,9,3,1.585,1.1538,0.3051,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389650.2477756,real,ddos_multi_04,,generator_ground_truth,docker_multihost,9,3,1.585,1.1538,0.3051,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389650.3877757,real,ddos_multi_04,,generator_ground_truth,docker_multihost,9,3,1.585,1.1538,0.3051,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389650.5277758,real,ddos_multi_04,,generator_ground_truth,docker_multihost,9,3,1.585,1.1538,0.3051,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389650.6677759,real,ddos_multi_04,,generator_ground_truth,docker_multihost,8,3,1.5613,1.1333,0.321,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389650.807776,real,ddos_multi_04,,generator_ground_truth,docker_multihost,8,3,1.5613,1.1333,0.321,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389650.947776,real,ddos_multi_04,,generator_ground_truth,docker_multihost,9,3,1.585,1.1339,0.3002,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389651.0877762,real,ddos_multi_04,,generator_ground_truth,docker_multihost,9,3,1.585,1.1339,0.3002,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389651.2277763,real,ddos_multi_04,,generator_ground_truth,docker_multihost,9,3,1.585,1.1339,0.3002,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389651.3677764,real,ddos_multi_04,,generator_ground_truth,docker_multihost,9,3,1.585,1.1339,0.3002,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389651.5077765,real,ddos_multi_04,,generator_ground_truth,docker_multihost,9,3,1.585,1.1339,0.3002,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389651.6477766,real,ddos_multi_04,,generator_ground_truth,docker_multihost,9,3,1.585,1.1339,0.3002,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389651.7877767,real,ddos_multi_04,,generator_ground_truth,docker_multihost,9,3,1.585,1.1339,0.3002,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389651.9277768,real,ddos_multi_04,,generator_ground_truth,docker_multihost,8,3,1.5613,1.0923,0.2986,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389652.067777,real,ddos_multi_04,,generator_ground_truth,docker_multihost,8,3,1.5613,1.0923,0.2986,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389652.207777,real,ddos_multi_04,,generator_ground_truth,docker_multihost,9,3,1.585,1.1132,0.2847,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389652.3477771,real,ddos_multi_04,,generator_ground_truth,docker_multihost,9,3,1.585,1.1132,0.2847,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389652.4877772,real,ddos_multi_04,,generator_ground_truth,docker_multihost,9,3,1.585,1.1132,0.2847,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389652.6277773,real,ddos_multi_04,,generator_ground_truth,docker_multihost,9,3,1.585,1.1132,0.2847,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389652.7677774,real,ddos_multi_04,,generator_ground_truth,docker_multihost,10,3,1.571,1.0473,0.3268,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389652.9077775,real,ddos_multi_04,,generator_ground_truth,docker_multihost,10,3,1.571,1.0473,0.3268,1,-0.0
ddos_multi_04__benign_udpspoof_7,0,1789389653.0477777,real,ddos_multi_04,,generator_ground_truth,docker_multihost,10,3,1.571,1.0473,0.3268,1,-0.0
