label,group,source,scenario_id,attack_subtype,label_method,environment,orig_bytes,resp_bytes,byte_ratio,duration,orig_pkts,resp_pkts,bytes_per_sec,is_icmp,to_dns,to_common_port
0,mh_exfil_multi_03_benign_2067,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,1037.0,0.07618129218900675,0.0020580291748046875,6,6,38386.2391102873,0,0,0
0,mh_exfil_multi_03_benign_2068,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,1023.0,0.0772238514173998,0.0036170482635498047,7,5,21841.01351262277,0,0,0
0,mh_exfil_multi_03_benign_2069,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,1157.0,0.0682800345721694,0.004984140396118164,6,6,15850.275819182014,0,0,0
0,mh_exfil_multi_03_benign_2070,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,1694.0,0.046635182998819365,0.001300811767578125,6,6,60731.30791788856,0,0,0
0,mh_exfil_multi_03_benign_2071,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,751.0,0.1051930758988016,0.004481077194213867,6,6,17629.68959829742,0,0,0
0,mh_exfil_multi_03_benign_2072,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,641.0,0.12324492979719189,0.006211042404174805,6,6,12719.282023722697,0,0,0
0,mh_exfil_multi_03_benign_2073,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,313.0,0.2523961661341853,0.005034923553466797,6,6,15690.407046121793,0,0,0
0,mh_exfil_multi_03_benign_2074,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,1382.0,0.057163531114327065,0.0014700889587402344,6,6,53738.24456698021,0,0,0
0,mh_exfil_multi_03_benign_2075,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,353.0,0.2237960339943343,0.004756927490234375,7,5,16607.35846030473,0,0,0
0,mh_exfil_multi_03_benign_2076,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,1421.0,0.055594651653764954,0.0025229454040527344,6,6,31312.607824607825,0,0,0
0,mh_exfil_multi_03_benign_2077,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,2107.0,0.03749406739439962,0.0017399787902832031,6,6,45402.85228829816,0,0,0
0,mh_exfil_multi_03_benign_2078,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,318.0,0.24842767295597484,0.0023491382598876953,6,6,33629.35309042931,0,0,0
0,mh_exfil_multi_03_benign_2079,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,1965.0,0.04020356234096692,0.0035600662231445312,6,6,22190.59844628985,0,0,0
0,mh_exfil_multi_03_benign_2080,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,1845.0,0.042818428184281845,0.003582000732421875,6,6,22054.713525026626,0,0,0
0,mh_exfil_multi_03_benign_2081,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,956.0,0.08263598326359832,0.003902912139892578,6,6,20241.29602932193,0,0,0
0,mh_exfil_multi_03_benign_2082,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,879.0,0.08987485779294653,0.0030460357666015625,7,6,25935.34877896055,0,0,0
0,mh_exfil_multi_03_benign_2083,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,387.0,0.2041343669250646,0.001065969467163086,7,6,74110.94072914337,0,0,0
0,mh_exfil_multi_03_benign_2084,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,473.0,0.16701902748414377,0.001667022705078125,7,5,47389.87643020595,0,0,0
0,mh_exfil_multi_03_benign_2085,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,2016.0,0.039186507936507936,0.004339933395385742,6,6,18203.044333351645,0,0,0
0,mh_exfil_multi_03_benign_2086,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,1828.0,0.04321663019693654,0.004765987396240234,6,6,16575.788694347175,0,0,0
0,mh_exfil_multi_03_benign_2087,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,1141.0,0.06923751095530237,0.003564119338989258,7,5,22165.363301893103,0,0,0
0,mh_exfil_multi_03_benign_2088,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,1056.0,0.07481060606060606,0.0018999576568603516,7,5,41579.874011795706,0,0,0
0,mh_exfil_multi_03_benign_2089,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,438.0,0.18036529680365296,0.0014028549194335938,6,6,56313.73487423521,0,0,0
0,mh_exfil_multi_03_benign_2090,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,732.0,0.10792349726775956,0.002248048782348633,6,6,35141.586170325594,0,0,0
0,mh_exfil_multi_03_benign_2091,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,1051.0,0.07516650808753568,0.0024530887603759766,6,6,32204.297404995625,0,0,0
0,mh_exfil_multi_03_benign_2092,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,742.0,0.10646900269541779,0.0008499622344970703,6,6,92945.30603085554,0,0,0
0,mh_exfil_multi_03_benign_2093,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,1717.0,0.046010483401281305,0.0023300647735595703,7,5,33904.63685664586,0,0,0
0,mh_exfil_multi_03_benign_2094,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,618.0,0.127831715210356,0.002933025360107422,6,6,26934.646073809137,0,0,0
0,mh_exfil_multi_03_benign_2095,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,1848.0,0.04274891774891775,0.003790140151977539,6,6,20843.55639428823,0,0,0
0,mh_exfil_multi_03_benign_2096,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,1283.0,0.06157443491816056,0.004625082015991211,7,5,17080.778184442497,0,0,0
0,mh_exfil_multi_03_benign_2097,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,905.0,0.08729281767955802,0.003401041030883789,6,6,23228.18198387662,0,0,0
0,mh_exfil_multi_03_benign_2098,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,1152.0,0.0685763888888889,0.004458189010620117,7,5,17720.199796780576,0,0,0
0,mh_exfil_multi_03_benign_2099,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,1765.0,0.04475920679886686,0.0014820098876953125,7,5,53305.98712998713,0,0,0
